Employee_ID,Question Type,Score,Responses
2626958952,Fairness,0.7821,1
7867110570,Great Place to Work,0.7171,0
5865731239,Pride,0.5552,0
1268198225,Camaraderie,0.6267,1
8532476954,Client Specific,0.8737,1
5769046147,Credibility,0.1645,1
3082233534,Fairness,0.0978,0
3518430921,Credibility,0.2611,0
4527004559,Camaraderie,0.6971,2
2883119583,Great Place to Work,0.816,2
5335933367,Client Specific,0.606,2
9302904340,Pride,0.7139,0
5092421107,Great Place to Work,0.1577,0
2985915077,Respect,0.5551,1
1852633688,Credibility,0.6723,0
4833098517,Respect,0.1881,0
3260953161,Camaraderie,0.8432,2
3091864055,Client Specific,0.7437,1
2144595781,Pride,0.6257,2
4350007375,Pride,0.0828,0
5754063394,Camaraderie,0.8409,2
3592134051,Fairness,0.5076,0
5593872600,Client Specific,0.8737,1
8040805392,Pride,0.0112,1
8121339480,Pride,0.7355,2
2837962044,Camaraderie,0.7027,0
8813419871,Camaraderie,0.9101,0
6622180938,Great Place to Work,0.6183,0
7657160758,Respect,0.1302,1
2835098902,Credibility,0.3237,2
6341540548,Pride,0.6163,0
5923669603,Camaraderie,0.6546,1
9650698237,Respect,0.2557,0
8271587159,Camaraderie,0.2134,0
2447440359,Fairness,0.9564,0
9248765309,Credibility,0.8492,2
9191470146,Camaraderie,0.1027,2
9989983240,Pride,0.7954,2
7381227811,Respect,0.315,2
1958253648,Client Specific,0.7223,0
1863786379,Credibility,0.3506,0
6237357457,Pride,0.1818,2
9179469744,Fairness,0.6863,0
9386878543,Pride,0.5667,0
5552304055,Great Place to Work,0.6573,1
8359738455,Credibility,0.7559,1
9915191332,Respect,0.1228,2
5871120028,Respect,0.9688,1
4469805293,Respect,0.1659,0
4274335437,Camaraderie,0.9598,1
1947876082,Great Place to Work,0.7917,2
3776972028,Respect,0.5774,0
2073863877,Fairness,0.471,1
4163982603,Camaraderie,0.4183,0
8617910279,Pride,0.3312,0
2527720133,Fairness,0.7768,2
5094623035,Pride,0.8282,1
8393805821,Pride,0.8282,1
2718805207,Fairness,0.6196,2
2076163821,Camaraderie,0.8432,2
9784795443,Respect,0.0042,1
4316778182,Camaraderie,0.4207,1
4969419373,Great Place to Work,0.8256,1
9710172017,Camaraderie,0.7156,0
8169663217,Respect,0.6001,2
9745942221,Great Place to Work,0.727,0
6930625173,Pride,0.3493,1
4636016421,Camaraderie,0.15,1
5408189031,Great Place to Work,0.4826,2
3093298805,Great Place to Work,0.862,0
2810864448,Credibility,0.8779,0
2561704847,Client Specific,0.5505,1
3820793893,Pride,0.6538,0
6842029359,Fairness,0.8452,2
5716148482,Fairness,0.7821,1
6946981218,Respect,0.2557,0
6917134920,Client Specific,0.9859,2
4352051416,Great Place to Work,0.5767,0
3900058004,Credibility,0.2069,1
6919992234,Client Specific,0.152,0
7868327564,Camaraderie,0.1678,1
9998907513,Fairness,0.3052,0
8124854299,Client Specific,0.0942,2
4082842932,Fairness,0.2492,2
6868056721,Credibility,0.5472,2
8201542960,Credibility,0.8916,1
3467034763,Camaraderie,0.6311,1
5983818901,Fairness,0.6421,0
4049243397,Camaraderie,0.8409,2
1338972515,Credibility,0.8106,1
1122888458,Respect,0.1659,0
4034052954,Camaraderie,0.2712,2
3511822488,Great Place to Work,0.4826,2
6555835935,Camaraderie,0.5343,0
3547385003,Camaraderie,0.6001,1
6979747348,Great Place to Work,0.9444,1
1794965002,Fairness,0.6169,0
1456842422,Fairness,0.6999,1
7370841238,Pride,0.7209,0
5485507117,Credibility,0.1624,0
5238189167,Pride,0.9246,2
5356770621,Fairness,0.8419,1
8537810113,Respect,0.2506,1
1162117851,Great Place to Work,0.0733,0
5120249324,Great Place to Work,0.7917,2
2752690844,Great Place to Work,0.7171,0
9668191803,Camaraderie,0.125,2
2260990142,Fairness,0.5076,0
8353580368,Respect,0.2557,0
2351742850,Respect,0.4683,1
2973900371,Client Specific,0.606,2
3813048468,Great Place to Work,0.9444,1
8178742196,Camaraderie,0.6133,0
9432246949,Camaraderie,0.1534,2
8731085989,No Data,0,0
5545397864,Respect,0.1693,1
1525530815,Credibility,0.0423,1
9315926233,Fairness,0.7862,2
9307912720,Respect,0.8211,2
5353546142,Client Specific,0.015,2
8596311675,Pride,0.677,2
6395684348,Fairness,0.9059,2
9859002961,Camaraderie,0.6434,0
3884737226,Fairness,0.5043,2
5782686339,Camaraderie,0.6257,2
3163383271,Credibility,0.4997,1
3464326328,Respect,0.3508,2
2454617818,Fairness,0.471,1
3026603592,Pride,0.6158,0
8126509984,Client Specific,0.9971,0
9601421886,Fairness,0.7256,0
3186126285,Fairness,0.0239,2
7848137219,Respect,0.2506,1
1502620908,Fairness,0.8102,1
8173175917,Fairness,0.6636,1
2481714884,Pride,0.5316,2
9373263782,Fairness,0.6196,2
9802675247,Respect,0.8904,0
9091155264,Pride,0.7661,0
4495571984,Fairness,0.6863,0
9028307067,Pride,0.1926,2
4858812755,Respect,0.6224,2
8525607320,Camaraderie,0.8827,1
1272510952,Great Place to Work,0.4826,2
9012160301,Pride,0.6836,2
9518798192,Pride,0.9246,2
9599904484,Great Place to Work,0.8279,0
8442414601,Credibility,0.245,2
2990730603,Camaraderie,0.125,2
1118243535,Pride,0.2871,0
9751655260,Great Place to Work,0.1002,0
5359124077,Respect,0.8136,1
4569161203,Camaraderie,0.284,0
3841719097,Credibility,0.3509,0
8093815379,Great Place to Work,0.7917,2
1905994415,Pride,0.3305,1
6875164773,Great Place to Work,0.2523,1
5528309080,Fairness,0.0239,2
6109132236,Fairness,0.6169,0
9745894538,Respect,0.4845,1
6586801210,Respect,0.2252,0
1143833796,Client Specific,0.5258,1
1677922672,Fairness,0.8492,1
6904540591,Client Specific,0.169,0
3515810966,Camaraderie,0.1971,0
2919738557,Respect,0.5714,1
3105850749,Great Place to Work,0.2513,0
2353829277,Client Specific,0.1596,1
2413170602,Respect,0.9818,1
8269760343,Fairness,0.7768,2
9818372196,Client Specific,0.2179,1
5039615631,Fairness,0.0696,2
8107981681,Great Place to Work,0.756,1
5484372244,Great Place to Work,0.7041,0
4166289965,Client Specific,0.9626,2
4020601908,Camaraderie,0.1598,2
5090804099,Pride,0.4575,2
8314116795,Client Specific,0.7665,1
7675754229,Fairness,0.1548,2
4162782033,Client Specific,0.7011,1
1541433864,Fairness,0.2899,2
3886272642,Client Specific,0.8804,2
6187151273,Great Place to Work,0.5349,2
1833886040,Respect,0.6001,2
4467791981,Respect,0.4845,1
9510410096,Credibility,0.5866,0
1660659048,Pride,0.3448,0
7264491187,Pride,0.0112,1
5955924457,Fairness,0.6559,2
7261724472,Pride,0.377,0
3981802728,Pride,0.7635,0
6909133063,Respect,0.7856,1
7197780079,Camaraderie,0.2977,1
5231036080,Fairness,0.9149,2
7211454709,Respect,0.2015,0
8029638926,Fairness,0.2492,2
9185654852,Pride,0.3312,0
3219234678,Credibility,0.5866,0
3613612386,Camaraderie,0.125,2
5500683254,Camaraderie,0.5343,0
5628858672,Fairness,0.3655,0
5098390579,Camaraderie,0.4852,1
8794287045,Great Place to Work,0.8256,1
4170898861,Camaraderie,0.2346,1
4759270879,Respect,0.315,2
6728421317,Credibility,0.2835,1
9062614970,Pride,0.1574,1
7890654669,Pride,0.5499,1
8914673593,Pride,0.3193,2
3873758315,Pride,0.1818,2
8791968557,Camaraderie,0.284,0
1873166825,Pride,0.1588,0
5233196152,Camaraderie,0.131,1
2342235777,Credibility,0.4091,0
8892178535,Credibility,0.4894,0
8388943142,Client Specific,0.3657,1
3014426231,Respect,0.2087,1
3679535123,Client Specific,0.3211,1
5281756189,Camaraderie,0.1611,1
2460227542,Great Place to Work,0.7595,0
2191632058,Respect,0.8136,1
1974740558,Client Specific,0.5505,1
7360115581,Camaraderie,0.1598,2
7555444505,Credibility,0.6658,1
8470651308,Pride,0.9039,0
9554783503,Pride,0.4575,2
5368684662,Great Place to Work,0.5136,2
6839199066,Fairness,0.1319,0
6246557765,Pride,0.3233,1
4901109271,Great Place to Work,0.816,2
2196460829,Fairness,0.7925,0
7755610148,Respect,0.3059,0
4853661325,Respect,0.5652,0
7233010397,Pride,0.6163,0
2963344255,Pride,0.7139,0
2167199452,Respect,0.505,0
7037730216,Respect,0.5799,0
2202071083,Camaraderie,0.7882,0
6825693448,Pride,0.3779,0
8716002570,Client Specific,0.4196,0
6317102114,Client Specific,0.9937,0
3142167197,Respect,0.3508,2
9892991913,Credibility,0.4997,1
1851346757,Respect,0.4845,1
4343795246,Camaraderie,0.15,1
7875021828,Pride,0.1926,2
1477848158,Fairness,0.93,2
3079850938,Camaraderie,0.5763,2
3820175064,Pride,0.5667,0
2182427512,Pride,0.9125,1
7012662357,Respect,0.4199,2
5548759036,Camaraderie,0.363,0
3637843131,Client Specific,0.134,2
9945135116,Client Specific,0.0942,2
8744070794,Pride,0.5316,2
7518162197,Fairness,0.8925,1
5127637121,Client Specific,0.7223,0
3281742731,Pride,0.1467,1
1982945865,Camaraderie,0.7882,0
3610998789,Client Specific,0.1911,0
2754075262,Respect,0.5271,2
1576473447,Pride,0.7973,1
9132173856,Credibility,0.6658,1
4951943291,Great Place to Work,0.5349,2
3698689672,Client Specific,0.1487,1
3840286466,Camaraderie,0.6485,1
7047766049,Pride,0.3233,1
8195184071,Client Specific,0.8219,0
5221137470,Great Place to Work,0.0472,1
3294210433,Respect,0.4691,2
7733303176,Client Specific,0.1593,2
2329978942,Camaraderie,0.7882,0
9798089663,Camaraderie,0.1678,1
4174898995,Great Place to Work,0.0982,2
7923268742,Camaraderie,0.8409,2
4375099605,Respect,0.9117,1
6928786701,Pride,0.0112,1
5206853018,Fairness,0.8925,1
3110826810,Pride,0.1818,2
8406609429,Great Place to Work,0.0698,1
1607260703,Client Specific,0.8804,2
3074642817,Pride,0.6158,0
3797821998,Fairness,0.0239,2
7918974558,Pride,0.8743,0
9461224344,Pride,0.512,2
7006241480,Great Place to Work,0.0101,2
9522557258,Pride,0.2114,2
2630619472,Great Place to Work,0.7959,2
9668737517,Respect,0.3793,2
2245247099,Camaraderie,0.5763,2
2887571652,Great Place to Work,0.6184,2
7511704762,Great Place to Work,0.2158,0
6763762897,Respect,0.9911,0
4634216096,Pride,0.3233,1
8031862576,Fairness,0.8452,2
1811904907,Great Place to Work,0.756,1
5775054825,Fairness,0.8112,0
1864663229,Great Place to Work,0.2513,0
9103107982,Credibility,0.4094,1
4754852718,Fairness,0.6139,1
7365048196,Respect,0.1693,1
3615950478,Client Specific,0.6235,2
4285444153,Fairness,0.0886,0
2343694898,Respect,0.9818,1
5190969573,Respect,0.2557,0
5027509265,Respect,0.5329,1
8716132375,Fairness,0.461,0
9722203148,Pride,0.3927,0
3265948295,Great Place to Work,0.7959,2
5726618236,Pride,0.512,2
6291114489,Client Specific,0.3655,0
2424774169,Pride,0.1818,2
8875683148,Pride,0.6538,0
4411736594,Pride,0.224,2
1470568444,Respect,0.9003,1
9848651885,Client Specific,0.8737,1
9939553472,Great Place to Work,0.5349,2
4546948538,Fairness,0.365,2
2195574972,Credibility,0.3335,1
6503927442,Credibility,0.1653,1
7927285830,Fairness,0.7862,2
4500852160,Great Place to Work,0.6183,0
5027006467,Great Place to Work,0.862,0
9930205874,Fairness,0.0972,1
8553398450,Fairness,0.9059,2
7685448328,Pride,0.7355,2
9173304769,Pride,0.0112,1
3057717217,Fairness,0.8959,2
5804979006,Camaraderie,0.8277,1
8250585132,Camaraderie,0.9734,2
6073814498,Camaraderie,0.15,1
9901760949,Credibility,0.9191,1
3747240172,Pride,0.5699,2
5667291217,Respect,0.1609,2
6759894159,Fairness,0.436,2
4590483771,Pride,0.9039,0
4995741844,Client Specific,0.152,0
3755553563,Camaraderie,0.125,2
9216027259,Great Place to Work,0.2986,0
9281546274,Pride,0.7209,0
1410835583,Respect,0.9911,0
3045428593,Pride,0.5176,2
3518711195,Credibility,0.1645,1
7634345160,Credibility,0.8921,1
2569886843,Client Specific,0.8036,1
4249264399,Camaraderie,0.6971,2
5864235030,Respect,0.5477,1
2726679907,Credibility,0.2611,0
4239497184,Client Specific,0.0484,0
5067256291,Fairness,0.3655,0
5929790602,Client Specific,0.5704,0
6082530551,Fairness,0.276,0
3514393170,Great Place to Work,0.8833,1
8104113472,Pride,0.1043,1
5345694753,Pride,0.3305,1
2255391014,Client Specific,0.0484,0
7289648585,Client Specific,0.0346,1
4341281255,Fairness,0.6412,1
5056500434,Fairness,0.0239,2
4522713555,Respect,0.574,0
7399573326,Credibility,0.4997,1
3275829950,Fairness,0.8925,1
3793218930,Fairness,0.0119,1
6135908762,Respect,0.3508,2
2423268953,Fairness,0.6196,2
3059343761,Great Place to Work,0.6575,0
7656653192,Respect,0.4561,0
4903678893,Client Specific,0.6081,0
3934628698,Fairness,0.3552,2
7303476333,Respect,0.5774,0
6367397838,Respect,0.3151,1
3330906761,Credibility,0.4831,2
9419004122,Pride,0.9429,2
8552172978,Pride,0.7209,0
5071394708,Respect,0.2636,1
2090877956,Fairness,0.8925,1
4078760676,Camaraderie,0.1113,1
9531670676,Client Specific,0.1911,0
5034377309,Pride,0.3312,0
4608614179,Client Specific,0.606,2
9305499924,Fairness,0.6548,0
2178275849,Pride,0.8007,1
4336315260,Fairness,0.4125,0
6088651021,Great Place to Work,0.7844,1
8930059538,Great Place to Work,0.8431,2
2221697701,Camaraderie,0.1534,2
9676969846,Pride,0.5316,2
2542815738,Pride,0.6158,0
2139179971,Credibility,0.6958,0
5990603764,Client Specific,0.015,2
5959227349,Client Specific,0.3931,1
2040227254,Fairness,0.628,1
5281060006,Credibility,0.8916,1
2773731019,Great Place to Work,0.1501,1
8094654613,Fairness,0.0188,0
2623962826,Pride,0.5975,0
2559801207,Camaraderie,0.1598,2
7180997000,Fairness,0.8419,1
8364610142,Credibility,0.0848,2
8005502488,Client Specific,0.1911,0
5618741247,Credibility,0.4091,0
4837944242,Pride,0.377,0
6003577444,Respect,0.7155,0
9925840165,Pride,0.2871,0
8679342799,Fairness,0.0978,0
6969073613,Respect,0.5488,1
3449165026,Respect,0.1808,1
8294372558,Respect,0.3059,0
8124526871,Respect,0.8211,2
9425622092,Camaraderie,0.1971,0
4814328617,Client Specific,0.1487,1
6883343590,Camaraderie,0.8078,0
6526450580,Camaraderie,0.6267,1
7268896102,Client Specific,0.8036,1
7692926724,Great Place to Work,0.5707,1
2355622185,Fairness,0.7037,1
1118729379,Pride,0.7355,2
2686938179,Client Specific,0.3655,0
6076387299,Client Specific,0.3211,1
2181368933,Respect,0.5488,1
1157548162,Client Specific,0.0484,0
6244526969,Camaraderie,0.1027,2
4381485515,Client Specific,0.4115,1
9221369425,Client Specific,0.4196,0
3060550159,Fairness,0.4085,2
4799843894,Pride,0.4575,2
7033677101,Pride,0.1467,1
8532589806,Respect,0.5714,1
3323503600,Credibility,0.4831,2
2754473156,Camaraderie,0.7027,0
1383765008,Great Place to Work,0.0733,0
9729287889,Respect,0.9117,1
4770301712,Great Place to Work,0.5349,2
3303401735,Respect,0.1693,1
5069010522,Pride,0.1588,0
2677457597,Pride,0.1818,2
7247407171,Client Specific,0.9371,0
9685019387,Client Specific,0.134,2
8929799927,Fairness,0.8452,2
4300384521,Great Place to Work,0.5349,2
9429407649,Pride,0.5176,2
1986674202,Fairness,0.6169,0
2148533397,Camaraderie,0.284,0
9828645918,Pride,0.0828,0
3957904709,Pride,0.0828,0
5061339272,No Data,0,0
8499624994,Respect,0.6856,0
8494555155,Fairness,0.6559,2
1469291580,Camaraderie,0.3449,1
7555390463,Great Place to Work,0.3516,1
9266169336,Client Specific,0.564,2
1448828379,Pride,0.1273,2
3511419826,Respect,0.7155,0
7603050867,Client Specific,0.1554,2
1712163819,Camaraderie,0.1227,0
4121695624,Pride,0.1467,1
4349154896,Camaraderie,0.4288,0
7409724129,Respect,0.2506,1
6443619728,Pride,0.623,1
6361789703,Respect,0.2567,1
3881042798,Fairness,0.6548,0
1168661117,Great Place to Work,0.6573,1
5880784458,Pride,0.1574,1
5908368428,Respect,0.5774,0
5000421206,Respect,0.9892,2
9644293255,Fairness,0.0188,0
9397030406,Fairness,0.8184,2
8530203501,Fairness,0.658,2
4289863904,Credibility,0.2611,0
1422232521,Pride,0.5552,0
5124410523,Camaraderie,0.0388,1
3720024956,Camaraderie,0.6267,1
2715625233,Great Place to Work,0.7428,2
3048160340,Camaraderie,0.6001,1
2870324982,Client Specific,0.152,0
4833410051,Credibility,0.8779,0
9655417866,Client Specific,0.7223,0
6944494247,Camaraderie,0.9598,1
8145298957,Pride,0.6257,2
2561005486,No Data,0,0
4703968365,Respect,0.4881,1
5993721220,Client Specific,0.3931,1
7301871511,Pride,0.7317,1
9511860741,Pride,0.623,1
8367461628,Camaraderie,0.6133,0
3677286571,Pride,0.6538,0
8229040039,Credibility,0.7687,1
9241205851,Great Place to Work,0.727,0
3869096438,Respect,0.5194,2
8658927281,Pride,0.5699,2
3268926938,Pride,0.0715,1
5278229183,Respect,0.7806,1
3399085468,Camaraderie,0.4181,0
4923560884,Client Specific,0.8036,1
5466779602,Credibility,0.8106,1
1264966328,Camaraderie,0.2977,1
9920210838,Great Place to Work,0.2158,0
4138396580,Pride,0.5552,0
7043192651,Pride,0.6163,0
9984077877,Camaraderie,0.3613,2
7862268553,Fairness,0.0119,1
2458490795,Fairness,0.3052,0
2310774591,Credibility,0.1624,0
2386627197,Credibility,0.8779,0
9372068511,Pride,0.9292,2
1776747173,Pride,0.9246,2
3924147817,Great Place to Work,0.7191,2
9953191545,Respect,0.7957,0
5007878939,Camaraderie,0.3527,2
6529472139,Great Place to Work,0.5346,1
8018837504,Fairness,0.7925,0
7054973178,Client Specific,0.2789,2
5544981956,Fairness,0.7256,0
4946374893,Pride,0.6813,0
6016827159,Fairness,0.7037,1
8870466020,Respect,0.6736,1
6003451347,Camaraderie,0.1497,1
5856122970,Client Specific,0.6081,0
7543225288,Great Place to Work,0.9682,0
2635455661,Client Specific,0.3931,1
5231485896,Fairness,0.9288,2
6603008906,Pride,0.224,2
3342932065,Camaraderie,0.1227,0
5559686024,Respect,0.315,2
9933187166,Respect,0.2713,2
7630283567,Great Place to Work,0.8256,1
1530639330,Fairness,0.8579,0
9410192701,Camaraderie,0.7027,0
5363003942,Respect,0.1659,0
2619045045,Credibility,0.1645,1
3840830590,Pride,0.1818,2
7316858503,Great Place to Work,0.3908,1
8242398897,Camaraderie,0.1971,0
6404905319,Great Place to Work,0.816,2
1877781020,Respect,0.6736,1
5022413465,Credibility,0.2296,1
6343181927,Fairness,0.658,2
5116879145,Fairness,0.7039,1
2254446347,Fairness,0.6412,1
7687990400,Respect,0.9117,1
6959732373,Credibility,0.4094,1
6316272947,Respect,0.817,1
9509129524,Credibility,0.1833,2
8920902676,Credibility,0.3951,0
7603443463,Camaraderie,0.0251,1
2468907038,Client Specific,0.8036,1
2355480723,Respect,0.4881,1
8691310882,Credibility,0.4832,1
4474944538,Credibility,0.9191,1
7750671174,Camaraderie,0.5763,2
9932497342,Great Place to Work,0.5373,1
6804445054,Pride,0.9552,1
3158545493,No Data,0,0
8186413447,Respect,0.2015,0
3610079553,Great Place to Work,0.9451,2
7483938005,Pride,0.6836,2
4872236781,Credibility,0.5319,2
2899940278,Pride,0.7355,2
4350141419,Fairness,0.7037,1
8399603101,Respect,0.3059,0
3828800519,Fairness,0.6999,1
3141794204,Fairness,0.3412,2
5623277558,Great Place to Work,0.5707,1
9695212046,Credibility,0.8492,2
4596921602,Credibility,0.5044,2
6872587203,Camaraderie,0.1762,2
5214318699,Fairness,0.4085,2
7460717095,Fairness,0.1548,2
6128965483,Great Place to Work,0.7191,2
2235222922,Client Specific,0.6884,1
3694553904,Great Place to Work,0.1002,0
7204473283,Client Specific,0.3211,1
5788755946,Respect,0.1422,0
8804896672,Respect,0.4199,2
5116175015,Fairness,0.1548,2
3992127312,Fairness,0.6196,2
5601575109,Respect,0.1552,1
5505762100,Fairness,0.9828,1
2151165538,Credibility,0.4075,2
9252173105,Camaraderie,0.4181,0
2948607868,Client Specific,0.8737,1
2972042295,Fairness,0.436,2
7896856201,Camaraderie,0.0066,1
8692618476,Camaraderie,0.9734,2
1261386341,Respect,0.0042,1
2575807571,Great Place to Work,0.7959,2
9903702735,Credibility,0.7559,1
2439874013,Respect,0.2713,2
5160678757,Great Place to Work,0.0979,0
2121419906,Great Place to Work,0.0979,0
6425285869,Credibility,0.2069,1
2955419752,Respect,0.8614,1
8928711679,Client Specific,0.4937,2
3762199613,Pride,0.512,2
9334977997,Respect,0.0743,0
8508027394,Respect,0.739,0
